user_id,total_sessions,avg_session_duration,avg_events_per_session,avg_article_views,avg_article_clicks,avg_video_plays,avg_newsletter_signups,avg_pages_per_session,avg_categories_diversity,has_newsletter,current_subscription_tier,primary_country,primary_device,preferred_brand,first_session,last_session,days_active
2450,29,22.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0,pro,US,desktop,business_insider,2025-11-05 23:12:06,2025-11-05 23:12:06,0
2446,29,78.0,8.0,5.0,0.0,1.0,0.0,8.0,5.0,0,free,DE,smart_tv,welt,2025-11-05 23:12:07,2025-11-05 23:12:07,0
2437,29,269.0,16.0,10.0,5.0,0.0,0.0,16.0,5.0,0,free,DE,app,bild,2025-11-05 23:11:38,2025-11-05 23:11:38,0
2442,29,193.0,14.0,7.0,1.0,1.0,0.0,14.0,5.0,0,free,EU,app,sport_bild,2025-11-05 23:11:36,2025-11-05 23:11:36,0
2441,29,86.0,6.0,3.0,1.0,0.0,0.0,6.0,3.0,0,premium,UK,desktop,business_insider,2025-11-05 23:11:29,2025-11-05 23:11:29,0
2438,29,136.0,11.0,5.0,3.0,1.0,0.0,11.0,5.0,0,enterprise,CH,desktop,bild,2025-11-05 23:11:32,2025-11-05 23:11:32,0
2445,29,127.0,9.0,7.0,1.0,0.0,1.0,9.0,5.0,1,pro,DE,tablet,bild,2025-11-05 23:11:51,2025-11-05 23:11:51,0
2439,29,188.0,12.0,6.0,3.0,0.0,2.0,12.0,4.0,1,premium,UK,app,business_insider,2025-11-05 23:11:35,2025-11-05 23:11:35,0
2440,29,195.0,12.0,7.0,2.0,0.0,0.0,12.0,4.0,0,enterprise,DE,desktop,business_insider,2025-11-05 23:11:27,2025-11-05 23:11:27,0
2435,29,203.0,14.0,10.0,3.0,0.0,0.0,14.0,5.0,0,free,CH,desktop,welt,2025-11-05 23:11:25,2025-11-05 23:11:25,0
2444,29,67.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,0,pro,CH,app,welt,2025-11-05 23:11:40,2025-11-05 23:11:40,0
2447,29,160.0,9.0,6.0,0.0,0.0,0.0,9.0,5.0,0,pro,EU,smart_tv,politico,2025-11-05 23:12:07,2025-11-05 23:12:07,0
2443,29,87.0,6.0,4.0,0.0,0.0,0.0,6.0,3.0,0,enterprise,US,mobile,welt,2025-11-05 23:12:01,2025-11-05 23:12:01,0
2436,29,102.0,7.0,6.0,0.0,0.0,0.0,7.0,4.0,0,pro,DE,app,bild,2025-11-05 23:11:21,2025-11-05 23:11:21,0
2451,29,87.0,7.0,6.0,0.0,0.0,0.0,7.0,5.0,0,premium,AT,app,bild,2025-11-05 23:12:05,2025-11-05 23:12:05,0
2448,29,162.0,14.0,10.0,0.0,3.0,1.0,14.0,5.0,1,enterprise,DE,desktop,bild,2025-11-05 23:12:11,2025-11-05 23:12:11,0
2452,29,252.0,18.0,13.0,1.0,3.0,0.0,18.0,5.0,0,premium,AT,mobile,welt,2025-11-05 23:11:53,2025-11-05 23:11:53,0
2462,28,121.0,7.0,4.0,2.0,0.0,0.0,7.0,4.0,0,free,FR,tablet,business_insider,2025-11-05 23:12:15,2025-11-05 23:12:15,0
2458,28,129.0,10.0,8.0,1.0,0.0,0.0,10.0,5.0,0,enterprise,DE,desktop,sport_bild,2025-11-05 23:12:08,2025-11-05 23:12:08,0
2457,28,66.0,5.0,3.0,0.0,1.0,0.0,5.0,3.0,0,enterprise,AT,smart_tv,bild,2025-11-05 23:12:19,2025-11-05 23:12:19,0
2461,28,175.0,14.0,12.0,1.0,0.0,0.0,14.0,5.0,0,pro,AT,mobile,welt,2025-11-05 23:12:16,2025-11-05 23:12:16,0
2464,28,113.0,8.0,4.0,2.0,0.0,0.0,8.0,4.0,0,pro,CH,app,welt,2025-11-05 23:12:28,2025-11-05 23:12:28,0
2468,28,201.46428571428572,10.928571428571429,6.964285714285714,1.0,1.0,0.0,10.928571428571429,3.9642857142857144,0,pro,US,app,politico,2025-11-05 23:12:36,2025-11-05 23:12:36,0
2467,28,171.0,13.0,9.0,2.0,1.0,0.0,13.0,5.0,0,pro,US,tablet,welt,2025-11-05 23:12:38,2025-11-05 23:12:38,0
2466,28,61.0,4.0,3.0,0.0,0.0,0.0,4.0,2.0,0,pro,AT,desktop,sport_bild,2025-11-05 23:12:46,2025-11-05 23:12:46,0
2465,28,297.0,23.0,12.0,4.0,3.0,0.0,23.0,5.0,0,premium,FR,desktop,business_insider,2025-11-05 23:12:27,2025-11-05 23:12:27,0
2456,28,54.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0,premium,EU,tablet,sport_bild,2025-11-05 23:12:22,2025-11-05 23:12:22,0
2455,28,127.0,10.0,6.0,0.0,0.0,0.0,10.0,5.0,0,enterprise,EU,smart_tv,politico,2025-11-05 23:12:15,2025-11-05 23:12:15,0
2460,28,18.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0,premium,AT,tablet,welt,2025-11-05 23:12:24,2025-11-05 23:12:24,0
2463,28,71.0,5.0,2.0,1.0,0.0,1.0,5.0,4.0,1,pro,CH,mobile,sport_bild,2025-11-05 23:12:40,2025-11-05 23:12:40,0
2459,28,278.0,17.0,11.0,2.0,2.0,0.0,17.0,5.0,0,enterprise,AT,desktop,sport_bild,2025-11-05 23:12:18,2025-11-05 23:12:18,0
2479,27,225.0,13.0,6.0,2.0,2.0,0.0,13.0,5.0,0,premium,US,tablet,politico,2025-11-05 23:13:17,2025-11-05 23:13:17,0
2475,27,55.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,0,pro,US,tablet,business_insider,2025-11-05 23:13:18,2025-11-05 23:13:18,0
2472,27,64.0,5.0,1.0,3.0,0.0,0.0,5.0,4.0,0,premium,US,app,politico,2025-11-05 23:12:51,2025-11-05 23:12:51,0
2471,27,279.0,17.0,8.0,3.0,2.0,0.0,17.0,5.0,0,premium,US,mobile,business_insider,2025-11-05 23:12:53,2025-11-05 23:12:53,0
2476,27,191.0,17.0,13.0,0.0,0.0,0.0,17.0,5.0,0,premium,AT,mobile,sport_bild,2025-11-05 23:13:16,2025-11-05 23:13:16,0
2480,27,19.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,0,free,DE,app,business_insider,2025-11-05 23:13:30,2025-11-05 23:13:30,0
2483,27,24.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0,enterprise,FR,app,business_insider,2025-11-05 23:13:13,2025-11-05 23:13:13,0
2482,27,149.0,11.0,7.0,1.0,1.0,0.0,11.0,3.0,0,pro,EU,app,politico,2025-11-05 23:13:10,2025-11-05 23:13:10,0
2481,27,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,free,CH,smart_tv,sport_bild,2025-11-05 23:13:32,2025-11-05 23:13:32,0
2470,27,302.0,18.0,8.0,6.0,1.0,1.0,18.0,5.0,1,free,DE,desktop,bild,2025-11-05 23:12:34,2025-11-05 23:12:34,0
2473,27,287.0,18.0,9.0,2.0,2.0,0.0,18.0,5.0,0,premium,DE,mobile,welt,2025-11-05 23:12:48,2025-11-05 23:12:48,0
2477,27,125.0,10.0,3.0,6.0,1.0,0.0,10.0,4.0,0,free,EU,tablet,politico,2025-11-05 23:13:04,2025-11-05 23:13:04,0
2478,27,216.0,15.0,11.0,0.0,0.0,0.0,15.0,5.0,0,pro,US,mobile,politico,2025-11-05 23:13:18,2025-11-05 23:13:18,0
2474,27,228.0,20.0,15.0,2.0,1.0,0.0,20.0,5.0,0,pro,AT,mobile,bild,2025-11-05 23:12:53,2025-11-05 23:12:53,0
2469,27,201.0,14.0,6.0,2.0,4.0,0.0,14.0,5.0,0,pro,EU,mobile,politico,2025-11-05 23:12:53,2025-11-05 23:12:53,0
2497,26,289.0,17.0,9.0,3.0,1.0,0.0,17.0,4.0,0,free,DE,tablet,welt,2025-11-05 23:13:48,2025-11-05 23:13:48,0
2498,26,265.0,20.0,12.0,2.0,0.0,0.0,20.0,5.0,0,pro,US,mobile,politico,2025-11-05 23:13:49,2025-11-05 23:13:49,0
2495,26,151.0,14.0,10.0,1.0,1.0,0.0,14.0,5.0,0,free,EU,smart_tv,sport_bild,2025-11-05 23:14:00,2025-11-05 23:14:00,0
2491,26,273.0,17.0,13.0,1.0,0.0,0.0,17.0,5.0,0,pro,DE,app,business_insider,2025-11-05 23:13:51,2025-11-05 23:13:51,0
2484,26,239.0,19.0,12.0,3.0,1.0,1.0,19.0,5.0,1,enterprise,FR,smart_tv,business_insider,2025-11-05 23:13:15,2025-11-05 23:13:15,0
2487,26,44.0,5.0,1.0,2.0,1.0,0.0,5.0,5.0,0,free,EU,mobile,politico,2025-11-05 23:13:45,2025-11-05 23:13:45,0
2488,26,83.0,6.0,3.0,0.0,0.0,0.0,6.0,4.0,0,enterprise,EU,app,sport_bild,2025-11-05 23:13:19,2025-11-05 23:13:19,0
2492,26,296.0,21.0,14.0,4.0,1.0,0.0,21.0,5.0,0,pro,DE,tablet,business_insider,2025-11-05 23:13:42,2025-11-05 23:13:42,0
2489,26,106.0,7.0,6.0,0.0,0.0,0.0,7.0,3.0,0,free,CH,mobile,sport_bild,2025-11-05 23:13:27,2025-11-05 23:13:27,0
2486,26,41.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0,0,enterprise,CH,mobile,bild,2025-11-05 23:13:40,2025-11-05 23:13:40,0
2493,26,225.0,20.0,13.0,2.0,3.0,0.0,20.0,5.0,0,pro,CH,mobile,bild,2025-11-05 23:13:40,2025-11-05 23:13:40,0
2494,26,99.0,7.0,6.0,0.0,1.0,0.0,7.0,5.0,0,premium,US,desktop,politico,2025-11-05 23:13:37,2025-11-05 23:13:37,0
2485,26,55.0,5.0,4.0,0.0,0.0,0.0,5.0,4.0,0,premium,EU,smart_tv,sport_bild,2025-11-05 23:13:23,2025-11-05 23:13:23,0
2490,26,40.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0,free,US,desktop,politico,2025-11-05 23:13:27,2025-11-05 23:13:27,0
2499,26,126.0,10.0,6.0,0.0,0.0,0.0,10.0,5.0,0,premium,US,app,politico,2025-11-05 23:13:48,2025-11-05 23:13:48,0
2500,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,free,CH,smart_tv,bild,2025-11-05 23:14:07,2025-11-05 23:14:07,0
2496,26,152.0,11.0,8.0,2.0,0.0,0.0,11.0,5.0,0,enterprise,CH,desktop,sport_bild,2025-11-05 23:13:58,2025-11-05 23:13:58,0
2506,25,49.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0,premium,EU,tablet,sport_bild,2025-11-05 23:14:21,2025-11-05 23:14:21,0
2501,25,272.0,19.0,10.0,3.0,1.0,1.0,19.0,5.0,1,enterprise,DE,mobile,welt,2025-11-05 23:13:57,2025-11-05 23:13:57,0
2510,25,30.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0,premium,FR,mobile,business_insider,2025-11-05 23:14:35,2025-11-05 23:14:35,0
2509,25,56.0,5.0,2.0,2.0,0.0,0.0,5.0,3.0,0,enterprise,AT,tablet,bild,2025-11-05 23:14:32,2025-11-05 23:14:32,0
2502,25,230.0,17.0,4.0,2.0,2.0,1.0,17.0,5.0,1,premium,EU,mobile,sport_bild,2025-11-05 23:14:07,2025-11-05 23:14:07,0
2505,25,262.0,17.0,10.0,2.0,1.0,2.0,17.0,5.0,1,free,DE,mobile,bild,2025-11-05 23:14:22,2025-11-05 23:14:22,0
2513,25,203.0,10.0,2.0,1.0,1.0,0.0,10.0,4.0,0,free,AT,mobile,sport_bild,2025-11-05 23:14:21,2025-11-05 23:14:21,0
2514,25,211.2,19.24,9.64,7.68,0.96,0.96,19.24,4.84,1,pro,EU,app,sport_bild,2025-11-05 23:14:40,2025-11-05 23:14:40,0
2512,25,214.0,14.0,9.0,2.0,0.0,0.0,14.0,5.0,0,pro,DE,desktop,bild,2025-11-05 23:14:37,2025-11-05 23:14:37,0
2508,25,96.0,8.0,4.0,1.0,2.0,0.0,8.0,4.0,0,pro,US,desktop,welt,2025-11-05 23:14:19,2025-11-05 23:14:19,0
2504,25,141.0,9.0,5.0,3.0,0.0,0.0,9.0,4.0,0,pro,CH,desktop,bild,2025-11-05 23:14:12,2025-11-05 23:14:12,0
2503,25,160.0,11.0,7.0,3.0,0.0,0.0,11.0,5.0,0,premium,EU,smart_tv,politico,2025-11-05 23:14:24,2025-11-05 23:14:24,0
2507,25,169.0,9.0,3.0,2.0,0.0,0.0,9.0,5.0,0,pro,CH,desktop,welt,2025-11-05 23:14:21,2025-11-05 23:14:21,0
2511,25,27.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,0,free,AT,tablet,bild,2025-11-05 23:14:18,2025-11-05 23:14:18,0
2517,24,151.0,9.0,4.0,1.0,1.0,0.0,9.0,4.0,0,enterprise,AT,tablet,welt,2025-11-05 23:14:55,2025-11-05 23:14:55,0
2522,24,163.0,14.0,11.0,2.0,0.0,0.0,14.0,4.0,0,pro,AT,tablet,sport_bild,2025-11-05 23:14:51,2025-11-05 23:14:51,0
2525,24,78.0,4.0,3.0,0.0,0.0,0.0,4.0,3.0,0,premium,DE,mobile,business_insider,2025-11-05 23:15:26,2025-11-05 23:15:26,0
2521,24,179.0,11.0,8.0,2.0,0.0,0.0,11.0,5.0,0,pro,DE,smart_tv,business_insider,2025-11-05 23:14:47,2025-11-05 23:14:47,0
2518,24,224.0,18.0,9.0,3.0,0.0,0.0,18.0,5.0,0,pro,DE,app,welt,2025-11-05 23:14:51,2025-11-05 23:14:51,0
2515,24,37.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,0,premium,EU,tablet,politico,2025-11-05 23:14:43,2025-11-05 23:14:43,0
2524,24,209.0,14.0,7.0,2.0,1.0,1.0,14.0,5.0,1,premium,US,tablet,business_insider,2025-11-05 23:15:00,2025-11-05 23:15:00,0
2519,24,269.0,18.0,10.0,2.0,1.0,0.0,18.0,4.0,0,free,CH,tablet,welt,2025-11-05 23:14:43,2025-11-05 23:14:43,0
2520,24,241.0,18.0,8.0,2.0,1.0,0.0,18.0,5.0,0,premium,DE,app,welt,2025-11-05 23:15:06,2025-11-05 23:15:06,0
2523,24,212.0,15.0,6.0,3.0,2.0,0.0,15.0,5.0,0,enterprise,DE,app,welt,2025-11-05 23:14:51,2025-11-05 23:14:51,0
2516,24,304.0,26.0,14.0,4.0,1.0,2.0,26.0,5.0,1,free,AT,desktop,welt,2025-11-05 23:14:38,2025-11-05 23:14:38,0
2526,23,271.0,18.0,10.0,2.0,1.0,2.0,18.0,4.0,1,enterprise,US,smart_tv,business_insider,2025-11-05 23:15:24,2025-11-05 23:15:24,0
2532,23,120.0,8.0,7.0,0.0,1.0,0.0,8.0,5.0,0,enterprise,US,mobile,politico,2025-11-05 23:15:38,2025-11-05 23:15:38,0
2528,23,61.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,0,free,EU,smart_tv,sport_bild,2025-11-05 23:15:19,2025-11-05 23:15:19,0
2531,23,292.0,18.0,11.0,2.0,0.0,0.0,18.0,5.0,0,pro,US,app,politico,2025-11-05 23:15:20,2025-11-05 23:15:20,0
2535,23,136.0,11.0,5.0,3.0,1.0,0.0,11.0,5.0,0,free,CH,tablet,bild,2025-11-05 23:15:25,2025-11-05 23:15:25,0
2536,23,238.0,15.0,8.0,1.0,2.0,0.0,15.0,4.0,0,pro,FR,app,business_insider,2025-11-05 23:15:45,2025-11-05 23:15:45,0
2530,23,204.0,9.0,8.0,1.0,0.0,0.0,9.0,5.0,0,pro,AT,mobile,bild,2025-11-05 23:15:16,2025-11-05 23:15:16,0
2534,23,248.0,21.0,12.0,3.0,1.0,0.0,21.0,5.0,0,premium,AT,mobile,sport_bild,2025-11-05 23:15:36,2025-11-05 23:15:36,0
2533,23,20.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0,enterprise,AT,smart_tv,sport_bild,2025-11-05 23:15:32,2025-11-05 23:15:32,0
2529,23,116.0,13.0,6.0,2.0,2.0,1.0,13.0,5.0,1,pro,EU,tablet,politico,2025-11-05 23:15:25,2025-11-05 23:15:25,0
2527,23,74.0,4.0,3.0,0.0,0.0,0.0,4.0,3.0,0,free,US,mobile,politico,2025-11-05 23:15:05,2025-11-05 23:15:05,0
2548,22,132.0909090909091,11.681818181818182,4.909090909090909,3.8636363636363638,0.9545454545454546,0.0,11.681818181818182,4.954545454545454,0,free,EU,app,sport_bild,2025-11-05 23:15:55,2025-11-05 23:15:55,0
2544,22,256.0,20.0,8.0,6.0,3.0,0.0,20.0,5.0,0,pro,US,mobile,politico,2025-11-05 23:15:56,2025-11-05 23:15:56,0
2547,22,135.0,10.0,5.0,4.0,0.0,0.0,10.0,5.0,0,pro,UK,desktop,business_insider,2025-11-05 23:15:51,2025-11-05 23:15:51,0
2539,22,175.0,13.0,12.0,1.0,0.0,0.0,13.0,5.0,0,premium,CH,tablet,bild,2025-11-05 23:15:33,2025-11-05 23:15:33,0
2543,22,200.0,14.0,10.0,1.0,0.0,0.0,14.0,5.0,0,free,DE,tablet,bild,2025-11-05 23:15:44,2025-11-05 23:15:44,0
2540,22,195.0,17.0,11.0,2.0,0.0,2.0,17.0,5.0,1,free,EU,desktop,politico,2025-11-05 23:15:46,2025-11-05 23:15:46,0
2541,22,250.0,17.0,10.0,2.0,2.0,1.0,17.0,5.0,1,free,AT,mobile,bild,2025-11-05 23:15:41,2025-11-05 23:15:41,0
2537,22,76.0,7.0,7.0,0.0,0.0,0.0,7.0,5.0,0,premium,US,desktop,politico,2025-11-05 23:15:30,2025-11-05 23:15:30,0
2538,22,19.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0,enterprise,CH,smart_tv,sport_bild,2025-11-05 23:15:34,2025-11-05 23:15:34,0
2542,22,134.0,11.0,6.0,3.0,0.0,0.0,11.0,4.0,0,enterprise,CH,tablet,sport_bild,2025-11-05 23:15:51,2025-11-05 23:15:51,0
2546,22,52.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0,premium,AT,mobile,bild,2025-11-05 23:15:58,2025-11-05 23:15:58,0
2545,22,44.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0,enterprise,US,tablet,business_insider,2025-11-05 23:15:53,2025-11-05 23:15:53,0
2555,21,255.0,20.0,9.0,3.0,3.0,1.0,20.0,4.0,1,enterprise,AT,smart_tv,sport_bild,2025-11-05 23:16:10,2025-11-05 23:16:10,0
2559,21,66.0,5.0,4.0,1.0,0.0,0.0,5.0,3.0,0,free,US,tablet,politico,2025-11-05 23:16:32,2025-11-05 23:16:32,0
2556,21,44.0,4.0,3.0,0.0,1.0,0.0,4.0,2.0,0,premium,AT,app,welt,2025-11-05 23:16:37,2025-11-05 23:16:37,0
2560,21,181.38095238095238,11.523809523809524,5.714285714285714,0.9523809523809523,0.0,0.0,11.523809523809524,4.857142857142857,0,free,CH,tablet,welt,2025-11-05 23:16:33,2025-11-05 23:16:33,0
2552,21,133.0,9.0,6.0,0.0,0.0,0.0,9.0,4.0,0,enterprise,CH,mobile,welt,2025-11-05 23:16:28,2025-11-05 23:16:28,0
2551,21,179.0,15.0,7.0,2.0,2.0,0.0,15.0,5.0,0,premium,AT,mobile,sport_bild,2025-11-05 23:16:11,2025-11-05 23:16:11,0
2557,21,174.0,12.0,8.0,1.0,0.0,0.0,12.0,5.0,0,enterprise,DE,app,welt,2025-11-05 23:16:35,2025-11-05 23:16:35,0
2550,21,105.0,8.0,3.0,1.0,0.0,0.0,8.0,4.0,0,pro,AT,desktop,bild,2025-11-05 23:16:16,2025-11-05 23:16:16,0
2553,21,172.0,13.0,10.0,1.0,0.0,0.0,13.0,5.0,0,enterprise,DE,desktop,sport_bild,2025-11-05 23:16:06,2025-11-05 23:16:06,0
2554,21,142.0,9.0,4.0,2.0,0.0,0.0,9.0,3.0,0,pro,EU,desktop,politico,2025-11-05 23:16:06,2025-11-05 23:16:06,0
2549,21,96.0,6.0,5.0,1.0,0.0,0.0,6.0,4.0,0,enterprise,US,desktop,politico,2025-11-05 23:15:52,2025-11-05 23:15:52,0
2558,21,77.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,0,premium,US,desktop,politico,2025-11-05 23:16:19,2025-11-05 23:16:19,0
2572,20,192.0,13.0,9.0,2.0,1.0,1.0,13.0,5.0,1,premium,EU,mobile,politico,2025-11-05 23:16:45,2025-11-05 23:16:45,0
2563,20,35.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0,premium,CH,desktop,bild,2025-11-05 23:16:32,2025-11-05 23:16:32,0
2568,20,298.0,18.0,11.0,0.0,1.0,0.0,18.0,5.0,0,premium,US,smart_tv,politico,2025-11-05 23:16:41,2025-11-05 23:16:41,0
2567,20,146.0,11.0,5.0,1.0,1.0,0.0,11.0,5.0,0,free,US,app,welt,2025-11-05 23:16:55,2025-11-05 23:16:55,0
2564,20,101.0,9.0,6.0,2.0,0.0,0.0,9.0,4.0,0,premium,AT,tablet,bild,2025-11-05 23:16:27,2025-11-05 23:16:27,0
2571,20,226.0,19.0,12.0,3.0,1.0,0.0,19.0,5.0,0,pro,DE,app,welt,2025-11-05 23:16:55,2025-11-05 23:16:55,0
2570,20,69.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,0,pro,UK,app,business_insider,2025-11-05 23:16:49,2025-11-05 23:16:49,0
2565,20,87.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,0,premium,CH,tablet,sport_bild,2025-11-05 23:16:41,2025-11-05 23:16:41,0
2561,20,54.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,0,enterprise,US,mobile,business_insider,2025-11-05 23:16:45,2025-11-05 23:16:45,0
2562,20,76.0,6.0,4.0,1.0,0.0,0.0,6.0,4.0,0,pro,CH,app,bild,2025-11-05 23:16:24,2025-11-05 23:16:24,0
2573,20,42.75,3.85,1.0,0.0,0.0,0.0,3.85,2.9,0,pro,EU,smart_tv,politico,2025-11-05 23:17:11,2025-11-05 23:17:11,0
2566,20,279.0,18.0,14.0,3.0,0.0,0.0,18.0,5.0,0,enterprise,US,mobile,politico,2025-11-05 23:16:48,2025-11-05 23:16:48,0
2569,20,52.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0,premium,CH,app,welt,2025-11-05 23:16:58,2025-11-05 23:16:58,0
2575,19,29.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0,free,DE,tablet,sport_bild,2025-11-05 23:17:21,2025-11-05 23:17:21,0
2579,19,214.0,12.0,7.0,0.0,2.0,1.0,12.0,4.0,1,pro,US,smart_tv,welt,2025-11-05 23:17:27,2025-11-05 23:17:27,0
2583,19,217.0,11.0,6.0,3.0,1.0,0.0,11.0,4.0,0,enterprise,CH,smart_tv,bild,2025-11-05 23:17:18,2025-11-05 23:17:18,0
2584,19,78.0,6.0,4.0,2.0,0.0,0.0,6.0,3.0,0,enterprise,DE,tablet,bild,2025-11-05 23:17:14,2025-11-05 23:17:14,0
2580,19,136.0,8.0,6.0,0.0,0.0,0.0,8.0,5.0,0,premium,DE,smart_tv,sport_bild,2025-11-05 23:17:18,2025-11-05 23:17:18,0
2576,19,189.0,14.0,7.0,4.0,0.0,1.0,14.0,5.0,1,free,DE,tablet,business_insider,2025-11-05 23:16:56,2025-11-05 23:16:56,0
2581,19,49.0,5.0,3.0,1.0,0.0,0.0,5.0,4.0,0,free,DE,smart_tv,bild,2025-11-05 23:17:27,2025-11-05 23:17:27,0
2586,19,110.10526315789474,8.894736842105264,6.947368421052632,0.0,0.9473684210526315,0.0,8.894736842105264,4.0,0,free,DE,mobile,sport_bild,2025-11-05 23:17:21,2025-11-05 23:17:21,0
2577,19,299.0,22.0,14.0,4.0,1.0,1.0,22.0,5.0,1,enterprise,DE,app,welt,2025-11-05 23:17:17,2025-11-05 23:17:17,0
2578,19,91.0,8.0,6.0,0.0,0.0,0.0,8.0,5.0,0,pro,DE,smart_tv,bild,2025-11-05 23:17:22,2025-11-05 23:17:22,0
2585,19,96.0,8.0,5.0,1.0,0.0,0.0,8.0,5.0,0,premium,DE,app,sport_bild,2025-11-05 23:17:32,2025-11-05 23:17:32,0
2582,19,207.0,18.0,10.0,5.0,1.0,0.0,18.0,5.0,0,pro,AT,desktop,sport_bild,2025-11-05 23:17:20,2025-11-05 23:17:20,0
2574,19,193.0,14.0,9.0,2.0,2.0,0.0,14.0,5.0,0,enterprise,AT,tablet,welt,2025-11-05 23:16:51,2025-11-05 23:16:51,0
2594,18,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,free,UK,mobile,business_insider,2025-11-05 23:17:59,2025-11-05 23:17:59,0
2598,18,100.0,7.0,6.0,1.0,0.0,0.0,7.0,4.0,0,pro,DE,app,business_insider,2025-11-05 23:17:46,2025-11-05 23:17:46,0
2597,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,premium,EU,app,politico,2025-11-05 23:18:07,2025-11-05 23:18:07,0
2593,18,36.0,6.0,3.0,2.0,1.0,0.0,6.0,4.0,0,premium,DE,mobile,business_insider,2025-11-05 23:18:02,2025-11-05 23:18:02,0
2588,18,25.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0,premium,CH,tablet,bild,2025-11-05 23:17:51,2025-11-05 23:17:51,0
2587,18,35.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,0,free,DE,smart_tv,business_insider,2025-11-05 23:17:46,2025-11-05 23:17:46,0
2591,18,132.0,9.0,8.0,1.0,0.0,0.0,9.0,4.0,0,free,DE,smart_tv,bild,2025-11-05 23:17:41,2025-11-05 23:17:41,0
2590,18,141.0,11.0,5.0,4.0,0.0,1.0,11.0,5.0,1,enterprise,CH,desktop,sport_bild,2025-11-05 23:17:26,2025-11-05 23:17:26,0
2589,18,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,enterprise,DE,mobile,bild,2025-11-05 23:17:45,2025-11-05 23:17:45,0
2596,18,85.0,5.0,3.0,1.0,0.0,0.0,5.0,3.0,0,enterprise,US,tablet,politico,2025-11-05 23:17:50,2025-11-05 23:17:50,0
2592,18,256.0,18.0,13.0,0.0,1.0,1.0,18.0,5.0,1,enterprise,DE,tablet,welt,2025-11-05 23:17:34,2025-11-05 23:17:34,0
2595,18,48.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,0,pro,UK,smart_tv,business_insider,2025-11-05 23:18:02,2025-11-05 23:18:02,0
2609,17,291.0,21.0,12.0,2.0,2.0,0.0,21.0,5.0,0,premium,AT,app,bild,2025-11-05 23:18:11,2025-11-05 23:18:11,0
2605,17,195.0,11.0,6.0,1.0,0.0,0.0,11.0,5.0,0,pro,EU,mobile,politico,2025-11-05 23:18:22,2025-11-05 23:18:22,0
2601,17,94.0,6.0,4.0,2.0,0.0,0.0,6.0,4.0,0,pro,CH,smart_tv,sport_bild,2025-11-05 23:18:07,2025-11-05 23:18:07,0
2602,17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,enterprise,US,desktop,business_insider,2025-11-05 23:18:22,2025-11-05 23:18:22,0
2606,17,178.0,11.0,8.0,3.0,0.0,0.0,11.0,4.0,0,free,DE,mobile,welt,2025-11-05 23:18:16,2025-11-05 23:18:16,0
2603,17,284.0,20.0,13.0,3.0,1.0,2.0,20.0,5.0,1,free,DE,tablet,bild,2025-11-05 23:18:14,2025-11-05 23:18:14,0
2607,17,244.0,14.0,8.0,2.0,2.0,1.0,14.0,5.0,1,premium,EU,smart_tv,politico,2025-11-05 23:18:09,2025-11-05 23:18:09,0
2604,17,71.0,5.0,3.0,2.0,0.0,0.0,5.0,4.0,0,pro,CH,app,sport_bild,2025-11-05 23:18:13,2025-11-05 23:18:13,0
2599,17,144.0,11.0,6.0,2.0,1.0,1.0,11.0,5.0,1,free,DE,desktop,sport_bild,2025-11-05 23:17:57,2025-11-05 23:17:57,0
